order_id,product,price,quantity,total,region,timestamp
ORD00089,Smartphone,411.54,3,1234.62,Asia,2025-05-09 20:00:33
ORD00108,Laptop,1193.09,5,5965.45,Europe,2025-05-25 20:00:33
ORD00153,Headphones,145.8,3,437.4,North America,2025-02-13 20:00:33
ORD00161,Mouse,755.39,1,755.39,Africa,2024-10-15 20:00:33
ORD00167,Laptop,631.02,3,1893.06,South America,2024-12-30 20:00:33
ORD00203,Mouse,1341.84,2,2683.68,South America,2024-07-21 20:00:33
ORD00271,Tablet,1251.26,2,2502.52,Europe,2024-07-09 20:00:33
ORD00275,Keyboard,545.88,3,1637.64,North America,2024-08-09 20:00:33
ORD00393,Mouse,1201.69,3,3605.07,Africa,2025-01-16 20:00:33
ORD00420,Tablet,671.49,3,2014.47,South America,2024-10-17 20:00:33
ORD00488,Laptop,1287.74,2,2575.48,Asia,2025-01-16 20:00:33
ORD00529,Smartphone,933.59,4,3734.36,South America,2024-09-13 20:00:33
ORD00644,Tablet,105.56,4,422.24,South America,2025-03-06 20:00:33
ORD00645,Smartphone,744.66,2,1489.32,Africa,2024-08-31 20:00:33
ORD00681,Monitor,142.99,4,571.96,Asia,2025-04-30 20:00:33
ORD00702,Keyboard,1092.72,4,4370.88,South America,2025-05-09 20:00:33
ORD00720,Monitor,148.3,2,296.6,Africa,2025-03-17 20:00:33
ORD00799,Mouse,952.26,3,2856.78,South America,2024-11-05 20:00:33
ORD00807,Mouse,1340.37,3,4021.11,Asia,2025-01-27 20:00:33
ORD00819,Headphones,1374.09,5,6870.45,Asia,2025-04-17 20:00:33
ORD00910,Mouse,364.71,5,1823.55,Africa,2025-02-07 20:00:33
ORD00922,Keyboard,877.95,4,3511.8,South America,2025-06-08 20:00:33
ORD00937,Laptop,157.26,3,471.78,Asia,2025-05-09 20:00:33
ORD00945,Laptop,1443.16,3,4329.48,North America,2024-09-04 20:00:33
ORD00132,Mouse,1384.83,5,6924.15,Africa,2024-09-06 20:00:33
ORD00178,Laptop,1446.6,5,7233.0,South America,2025-02-19 20:00:33
ORD00209,Monitor,1483.5,4,5934.0,Europe,2024-12-13 20:00:33
ORD00252,Tablet,1330.39,4,5321.56,South America,2024-08-14 20:00:33
ORD00272,Keyboard,817.07,2,1634.14,Europe,2025-05-26 20:00:33
ORD00325,Laptop,833.77,5,4168.85,Asia,2025-03-18 20:00:33
ORD00465,Headphones,251.03,4,1004.12,Europe,2024-11-20 20:00:33
ORD00482,Mouse,551.69,3,1655.07,Europe,2024-12-15 20:00:33
ORD00519,Laptop,1287.23,5,6436.15,Europe,2025-04-25 20:00:33
ORD00530,Smartphone,1004.48,5,5022.4,North America,2024-08-12 20:00:33
ORD00547,Monitor,193.37,4,773.48,North America,2024-09-29 20:00:33
ORD00551,Laptop,121.46,5,607.3,Asia,2024-07-26 20:00:33
ORD00586,Keyboard,280.85,3,842.55,Africa,2024-10-21 20:00:33
ORD00590,Tablet,1135.58,1,1135.58,Europe,2025-01-24 20:00:33
ORD00611,Keyboard,1290.77,1,1290.77,North America,2024-09-14 20:00:33
ORD00674,Keyboard,1305.13,5,6525.65,Africa,2025-03-12 20:00:33
ORD00723,Mouse,745.97,3,2237.91,Asia,2025-03-10 20:00:33
ORD00725,Smartphone,704.8,2,1409.6,Africa,2025-06-09 20:00:33
ORD00747,Mouse,449.33,5,2246.65,Africa,2024-09-26 20:00:33
ORD00791,Mouse,1192.35,1,1192.35,North America,2025-02-27 20:00:33
ORD00796,Keyboard,174.4,1,174.4,Europe,2025-05-24 20:00:33
ORD00930,Monitor,1184.53,1,1184.53,South America,2025-02-14 20:00:33
ORD00979,Keyboard,1461.93,5,7309.65,Asia,2025-01-22 20:00:33
ORD00012,Keyboard,998.04,3,2994.12,Africa,2025-05-10 20:00:33
ORD00028,Tablet,1346.86,2,2693.72,Asia,2024-08-29 20:00:33
ORD00048,Mouse,1199.74,3,3599.22,Europe,2025-03-22 20:00:33
ORD00056,Mouse,413.41,3,1240.23,North America,2024-11-25 20:00:33
ORD00070,Laptop,607.61,4,2430.44,Europe,2024-09-05 20:00:33
ORD00114,Mouse,141.74,4,566.96,Africa,2024-10-26 20:00:33
ORD00136,Monitor,779.82,2,1559.64,Europe,2024-07-21 20:00:33
ORD00168,Mouse,1341.42,3,4024.26,North America,2025-03-20 20:00:33
ORD00216,Laptop,709.87,1,709.87,Europe,2024-09-19 20:00:33
ORD00221,Keyboard,1145.21,5,5726.05,Africa,2025-01-03 20:00:33
ORD00283,Mouse,254.24,2,508.48,Asia,2024-11-22 20:00:33
ORD00294,Laptop,240.4,3,721.2,North America,2025-04-27 20:00:33
ORD00355,Smartphone,223.37,5,1116.85,Europe,2025-03-25 20:00:33
ORD00361,Monitor,363.46,1,363.46,Africa,2024-10-07 20:00:33
ORD00380,Smartphone,1492.24,4,5968.96,South America,2025-06-13 20:00:33
ORD00381,Smartphone,980.4,4,3921.6,North America,2024-10-09 20:00:33
ORD00389,Monitor,945.28,5,4726.4,Asia,2025-03-28 20:00:33
ORD00415,Mouse,954.4,5,4772.0,Asia,2024-08-09 20:00:33
ORD00419,Laptop,1339.49,2,2678.98,Europe,2025-03-03 20:00:33
ORD00565,Headphones,644.92,5,3224.6,South America,2024-12-27 20:00:33
ORD00597,Smartphone,119.73,3,359.19,Africa,2024-12-31 20:00:33
ORD00621,Headphones,665.41,2,1330.82,North America,2025-06-28 20:00:33
ORD00662,Laptop,1392.29,4,5569.16,Africa,2025-06-09 20:00:33
ORD00679,Headphones,1115.04,3,3345.12,South America,2024-12-21 20:00:33
ORD00847,Monitor,765.5,3,2296.5,Asia,2025-01-21 20:00:33
ORD00877,Laptop,335.25,3,1005.75,Asia,2024-07-16 20:00:33
ORD00976,Headphones,242.97,3,728.91,Africa,2024-11-21 20:00:33
ORD00977,Tablet,100.73,1,100.73,North America,2025-05-11 20:00:33
ORD00987,Smartphone,558.82,1,558.82,Europe,2025-05-06 20:00:33
ORD01000,Keyboard,1136.59,3,3409.77,Africa,2025-05-22 20:00:33
ORD00024,Headphones,889.48,5,4447.4,South America,2024-12-19 20:00:33
ORD00032,Keyboard,815.36,5,4076.8,North America,2025-03-31 20:00:33
ORD00083,Smartphone,424.2,2,848.4,Asia,2024-08-24 20:00:33
ORD00101,Tablet,156.1,1,156.1,Asia,2024-09-07 20:00:33
ORD00118,Monitor,990.48,3,2971.44,North America,2025-07-02 20:00:33
ORD00139,Laptop,1182.98,4,4731.92,Africa,2024-12-01 20:00:33
ORD00234,Smartphone,1396.47,2,2792.94,South America,2025-02-27 20:00:33
ORD00264,Monitor,1268.48,4,5073.92,Europe,2025-05-27 20:00:33
ORD00349,Keyboard,1195.76,5,5978.8,Asia,2024-12-09 20:00:33
ORD00446,Laptop,1214.57,3,3643.71,South America,2025-02-17 20:00:33
ORD00454,Keyboard,246.88,2,493.76,North America,2024-10-15 20:00:33
ORD00495,Smartphone,370.87,2,741.74,Africa,2024-09-26 20:00:33
ORD00515,Tablet,1488.18,4,5952.72,Asia,2025-04-15 20:00:33
ORD00531,Laptop,694.61,5,3473.05,South America,2024-08-27 20:00:33
ORD00538,Monitor,334.42,1,334.42,Africa,2024-09-09 20:00:33
ORD00570,Smartphone,313.88,1,313.88,Europe,2024-09-29 20:00:33
ORD00614,Monitor,1480.01,4,5920.04,North America,2024-08-29 20:00:33
ORD00664,Monitor,649.89,5,3249.45,South America,2025-05-23 20:00:33
ORD00683,Laptop,962.88,5,4814.4,Asia,2024-08-12 20:00:33
ORD00694,Keyboard,153.5,5,767.5,South America,2024-12-02 20:00:33
ORD00703,Keyboard,1386.61,2,2773.22,Africa,2025-01-30 20:00:33
ORD00711,Tablet,268.21,4,1072.84,Africa,2024-07-28 20:00:33
ORD00719,Smartphone,142.05,3,426.15,Asia,2025-06-07 20:00:33
ORD00759,Keyboard,182.22,2,364.44,North America,2024-07-04 20:00:33
ORD00873,Mouse,938.01,4,3752.04,North America,2025-06-23 20:00:33
ORD00884,Monitor,1246.02,4,4984.08,Africa,2025-02-09 20:00:33
ORD00888,Keyboard,1096.51,5,5482.55,South America,2024-11-12 20:00:33
ORD00956,Keyboard,789.82,2,1579.64,Europe,2025-05-18 20:00:33
ORD00990,Monitor,117.25,3,351.75,North America,2025-01-12 20:00:33
ORD00031,Headphones,83.8,5,419.0,North America,2025-04-16 20:00:33
ORD00088,Monitor,1113.37,3,3340.11,Europe,2024-10-03 20:00:33
ORD00099,Laptop,1398.99,2,2797.98,Europe,2024-09-21 20:00:33
ORD00103,Laptop,1266.69,3,3800.07,Europe,2024-12-04 20:00:33
ORD00152,Tablet,538.94,1,538.94,Europe,2025-06-28 20:00:33
ORD00190,Tablet,159.95,2,319.9,North America,2024-10-18 20:00:33
ORD00247,Headphones,1118.69,3,3356.07,Asia,2025-05-10 20:00:33
ORD00261,Headphones,276.34,5,1381.7,Africa,2024-11-11 20:00:33
ORD00263,Tablet,304.87,2,609.74,North America,2025-07-02 20:00:33
ORD00336,Smartphone,854.14,5,4270.7,North America,2025-06-04 20:00:33
ORD00343,Laptop,131.23,3,393.69,Africa,2024-09-29 20:00:33
ORD00352,Mouse,1275.25,1,1275.25,Asia,2025-05-20 20:00:33
ORD00382,Laptop,567.88,3,1703.64,Asia,2024-09-04 20:00:33
ORD00421,Laptop,305.37,2,610.74,Europe,2025-05-05 20:00:33
ORD00556,Tablet,189.48,4,757.92,Europe,2025-01-12 20:00:33
ORD00584,Monitor,1292.63,3,3877.89,North America,2025-03-26 20:00:33
ORD00625,Smartphone,1053.27,5,5266.35,Asia,2024-10-12 20:00:33
ORD00628,Monitor,246.68,3,740.04,Asia,2024-07-24 20:00:33
ORD00629,Keyboard,1309.87,3,3929.61,Asia,2024-08-01 20:00:33
ORD00633,Keyboard,407.4,4,1629.6,North America,2025-02-01 20:00:33
ORD00690,Smartphone,145.66,4,582.64,Europe,2025-01-29 20:00:33
ORD00742,Keyboard,227.45,5,1137.25,Europe,2024-08-29 20:00:33
ORD00760,Keyboard,989.18,1,989.18,Africa,2024-12-19 20:00:33
ORD00767,Monitor,734.15,3,2202.45,Asia,2024-07-13 20:00:33
ORD00935,Monitor,1220.31,5,6101.55,Africa,2024-10-18 20:00:33
ORD00971,Headphones,1444.19,5,7220.95,Europe,2025-04-01 20:00:33
ORD00978,Smartphone,553.42,1,553.42,Asia,2024-11-05 20:00:33
ORD00984,Mouse,434.47,3,1303.41,Europe,2024-07-21 20:00:33
ORD00010,Monitor,579.4,2,1158.8,North America,2025-03-01 20:00:33
ORD00020,Laptop,1178.52,2,2357.04,North America,2025-05-23 20:00:33
ORD00029,Keyboard,1323.0,3,3969.0,Asia,2025-05-03 20:00:33
ORD00035,Mouse,890.04,2,1780.08,Africa,2025-05-13 20:00:33
ORD00073,Laptop,826.59,3,2479.77,Europe,2024-10-16 20:00:33
ORD00106,Keyboard,1340.09,3,4020.27,Europe,2024-08-30 20:00:33
ORD00131,Tablet,913.63,4,3654.52,South America,2024-07-24 20:00:33
ORD00134,Keyboard,709.57,5,3547.85,Europe,2024-09-01 20:00:33
ORD00145,Laptop,1097.54,2,2195.08,Asia,2024-07-04 20:00:33
ORD00173,Mouse,1054.61,4,4218.44,South America,2025-03-18 20:00:33
ORD00404,Mouse,265.53,2,531.06,Europe,2024-07-04 20:00:33
ORD00430,Headphones,571.76,3,1715.28,Africa,2025-01-02 20:00:33
ORD00431,Laptop,163.42,2,326.84,Europe,2025-05-17 20:00:33
ORD00510,Laptop,1155.38,4,4621.52,South America,2024-09-11 20:00:33
ORD00548,Monitor,493.77,1,493.77,North America,2025-02-21 20:00:33
ORD00604,Mouse,1350.84,4,5403.36,Europe,2025-04-23 20:00:33
ORD00612,Headphones,291.19,1,291.19,Africa,2024-07-11 20:00:33
ORD00630,Mouse,1294.39,4,5177.56,Africa,2024-11-03 20:00:33
ORD00631,Tablet,307.2,3,921.6,Africa,2025-01-28 20:00:33
ORD00677,Mouse,673.93,3,2021.79,North America,2025-06-03 20:00:33
ORD00686,Smartphone,64.03,5,320.15,Asia,2025-06-15 20:00:33
ORD00716,Keyboard,1062.23,1,1062.23,Africa,2025-05-24 20:00:33
ORD00778,Laptop,1181.18,2,2362.36,South America,2024-11-13 20:00:33
ORD00811,Smartphone,474.65,1,474.65,Europe,2024-08-11 20:00:33
ORD00896,Tablet,139.74,5,698.7,Europe,2024-11-03 20:00:33
ORD00943,Tablet,105.01,3,315.03,Asia,2025-06-04 20:00:33
ORD00982,Smartphone,392.65,2,785.3,Europe,2024-12-31 20:00:33
ORD00983,Tablet,427.68,2,855.36,Europe,2025-04-20 20:00:33
ORD00041,Monitor,279.91,4,1119.64,North America,2025-07-03 20:00:33
ORD00043,Smartphone,327.67,5,1638.35,South America,2024-10-19 20:00:33
ORD00065,Laptop,1269.28,3,3807.84,Africa,2025-06-10 20:00:33
ORD00067,Laptop,1146.64,4,4586.56,North America,2024-12-02 20:00:33
ORD00087,Smartphone,1117.63,3,3352.89,Europe,2025-03-31 20:00:33
ORD00150,Smartphone,797.73,5,3988.65,North America,2025-06-03 20:00:33
ORD00170,Laptop,382.28,2,764.56,Africa,2024-07-31 20:00:33
ORD00174,Tablet,631.13,1,631.13,Asia,2025-04-13 20:00:33
ORD00231,Laptop,1342.48,2,2684.96,Asia,2024-07-11 20:00:33
ORD00301,Headphones,630.54,4,2522.16,Asia,2024-08-03 20:00:33
ORD00356,Headphones,888.98,5,4444.9,South America,2024-10-02 20:00:33
ORD00358,Keyboard,1143.57,3,3430.71,Europe,2024-07-28 20:00:33
ORD00402,Mouse,1369.71,2,2739.42,Europe,2025-01-24 20:00:33
ORD00409,Keyboard,92.65,2,185.3,South America,2025-01-21 20:00:33
ORD00456,Monitor,788.01,1,788.01,Africa,2024-07-12 20:00:33
ORD00483,Tablet,169.65,4,678.6,North America,2025-04-08 20:00:33
ORD00490,Laptop,308.04,4,1232.16,Asia,2024-09-22 20:00:33
ORD00523,Laptop,256.19,4,1024.76,Africa,2025-01-25 20:00:33
ORD00524,Monitor,1181.91,2,2363.82,South America,2024-10-09 20:00:33
ORD00527,Tablet,492.45,2,984.9,North America,2025-02-10 20:00:33
ORD00598,Smartphone,639.98,5,3199.9,Europe,2025-04-07 20:00:33
ORD00637,Headphones,764.6,4,3058.4,South America,2025-03-03 20:00:33
ORD00650,Headphones,754.55,1,754.55,Africa,2025-05-12 20:00:33
ORD00653,Mouse,370.29,5,1851.45,Africa,2024-11-19 20:00:33
ORD00658,Mouse,753.35,3,2260.05,Asia,2024-10-21 20:00:33
ORD00687,Laptop,221.79,1,221.79,South America,2024-12-17 20:00:33
ORD00729,Headphones,501.96,5,2509.8,North America,2024-12-04 20:00:33
ORD00761,Monitor,202.87,2,405.74,South America,2024-09-22 20:00:33
ORD00810,Keyboard,321.37,3,964.11,Europe,2024-07-15 20:00:33
ORD00882,Headphones,742.48,5,3712.4,South America,2024-10-13 20:00:33
ORD00925,Mouse,1234.4,5,6172.0,Europe,2025-01-16 20:00:33
ORD00009,Mouse,457.24,2,914.48,Asia,2024-10-14 20:00:33
ORD00017,Keyboard,1474.68,2,2949.36,North America,2024-12-26 20:00:33
ORD00019,Laptop,50.68,5,253.4,Europe,2024-08-12 20:00:33
ORD00026,Keyboard,679.71,2,1359.42,Africa,2025-03-01 20:00:33
ORD00111,Smartphone,1063.22,5,5316.1,South America,2024-11-29 20:00:33
ORD00242,Headphones,949.07,1,949.07,Europe,2024-12-19 20:00:33
ORD00348,Headphones,1466.32,4,5865.28,North America,2025-05-14 20:00:33
ORD00414,Mouse,1007.49,5,5037.45,South America,2024-10-02 20:00:33
ORD00440,Tablet,1287.96,3,3863.88,South America,2024-12-07 20:00:33
ORD00441,Keyboard,400.47,2,800.94,Europe,2025-05-31 20:00:33
ORD00485,Laptop,691.23,1,691.23,North America,2024-07-03 20:00:33
ORD00651,Mouse,300.37,4,1201.48,Europe,2025-06-17 20:00:33
ORD00670,Keyboard,237.55,1,237.55,South America,2025-04-08 20:00:33
ORD00706,Headphones,822.0,3,2466.0,Europe,2025-04-10 20:00:33
ORD00740,Tablet,548.08,5,2740.4,Africa,2024-10-29 20:00:33
ORD00772,Laptop,930.61,3,2791.83,Asia,2025-06-02 20:00:33
ORD00898,Monitor,621.35,5,3106.75,South America,2024-07-19 20:00:33
ORD00911,Tablet,988.73,1,988.73,Europe,2025-02-15 20:00:33
ORD00940,Keyboard,405.42,3,1216.26,Asia,2024-11-11 20:00:33
ORD00947,Monitor,430.48,1,430.48,Africa,2025-06-06 20:00:33
ORD00005,Monitor,1292.35,5,6461.75,Europe,2024-11-21 20:00:33
ORD00013,Laptop,413.79,1,413.79,Europe,2025-06-28 20:00:33
ORD00092,Headphones,797.6,5,3988.0,Asia,2025-05-28 20:00:33
ORD00157,Keyboard,185.94,4,743.76,North America,2025-04-25 20:00:33
ORD00169,Headphones,460.31,1,460.31,Africa,2024-11-08 20:00:33
ORD00210,Laptop,615.05,4,2460.2,Africa,2024-12-10 20:00:33
ORD00269,Smartphone,1132.21,3,3396.63,North America,2025-02-03 20:00:33
ORD00300,Mouse,336.45,4,1345.8,South America,2025-05-05 20:00:33
ORD00328,Smartphone,486.69,3,1460.07,Asia,2024-07-13 20:00:33
ORD00399,Keyboard,235.69,3,707.07,Africa,2024-10-14 20:00:33
ORD00406,Laptop,1400.4,3,4201.2,Africa,2025-04-25 20:00:33
ORD00476,Headphones,1063.78,2,2127.56,Europe,2025-05-21 20:00:33
ORD00511,Keyboard,523.43,4,2093.72,North America,2025-04-23 20:00:33
ORD00592,Monitor,157.84,3,473.52,North America,2024-08-08 20:00:33
ORD00624,Monitor,408.11,3,1224.33,North America,2025-05-29 20:00:33
ORD00701,Mouse,126.0,5,630.0,Europe,2024-08-28 20:00:33
ORD00718,Monitor,1438.95,3,4316.85,South America,2024-11-14 20:00:33
ORD00774,Monitor,1115.05,5,5575.25,Africa,2025-02-24 20:00:33
ORD00815,Monitor,756.16,1,756.16,Europe,2025-05-20 20:00:33
ORD00856,Keyboard,723.76,1,723.76,Europe,2025-05-31 20:00:33
ORD00869,Smartphone,1194.31,3,3582.93,South America,2024-09-06 20:00:33
ORD00872,Smartphone,986.1,5,4930.5,North America,2024-10-15 20:00:33
ORD00895,Mouse,916.54,4,3666.16,South America,2025-01-11 20:00:33
ORD00913,Monitor,516.3,2,1032.6,Africa,2025-03-27 20:00:33
ORD00964,Headphones,1438.25,2,2876.5,Europe,2024-09-11 20:00:33
ORD00985,Laptop,945.81,3,2837.43,Europe,2025-02-19 20:00:33
ORD00998,Monitor,173.9,3,521.7,North America,2024-09-06 20:00:33
ORD00004,Laptop,1453.67,4,5814.68,Asia,2025-01-24 20:00:33
ORD00039,Laptop,370.37,5,1851.85,Africa,2025-04-30 20:00:33
ORD00098,Headphones,448.77,1,448.77,Asia,2025-03-03 20:00:33
ORD00112,Smartphone,1292.86,3,3878.58,Europe,2024-11-22 20:00:33
ORD00208,Smartphone,1435.24,4,5740.96,South America,2024-07-19 20:00:33
ORD00230,Mouse,176.83,3,530.49,South America,2024-12-01 20:00:33
ORD00235,Tablet,294.41,1,294.41,Asia,2025-06-19 20:00:33
ORD00241,Laptop,835.42,3,2506.26,South America,2024-10-03 20:00:33
ORD00266,Mouse,343.44,5,1717.2,South America,2025-04-26 20:00:33
ORD00391,Headphones,112.72,4,450.88,Africa,2024-12-28 20:00:33
ORD00593,Keyboard,1262.5,4,5050.0,Europe,2025-06-08 20:00:33
ORD00618,Headphones,1487.69,1,1487.69,Asia,2024-09-07 20:00:33
ORD00656,Keyboard,1257.33,2,2514.66,South America,2025-04-11 20:00:33
ORD00661,Laptop,749.36,3,2248.08,Africa,2025-02-20 20:00:33
ORD00676,Smartphone,1240.02,3,3720.06,Africa,2024-11-15 20:00:33
ORD00684,Monitor,1043.39,2,2086.78,South America,2025-06-12 20:00:33
ORD00724,Headphones,699.52,1,699.52,South America,2024-12-24 20:00:33
ORD00781,Smartphone,421.47,3,1264.41,Africa,2025-02-13 20:00:33
ORD00837,Smartphone,223.1,3,669.3,Asia,2024-12-16 20:00:33
ORD00848,Smartphone,334.37,5,1671.85,Africa,2024-08-30 20:00:33
ORD00875,Smartphone,1094.35,4,4377.4,Asia,2024-10-07 20:00:33
ORD00931,Headphones,1073.74,3,3221.22,Asia,2024-12-17 20:00:33
ORD00958,Smartphone,1485.12,1,1485.12,Europe,2025-04-18 20:00:33
ORD00973,Keyboard,449.47,5,2247.35,South America,2025-05-24 20:00:33
ORD00975,Headphones,718.09,4,2872.36,Africa,2024-09-14 20:00:33
ORD00007,Smartphone,529.45,2,1058.9,South America,2024-08-17 20:00:33
ORD00125,Mouse,662.12,2,1324.24,Europe,2024-07-13 20:00:33
ORD00262,Tablet,311.57,1,311.57,Africa,2025-06-22 20:00:33
ORD00345,Monitor,1341.31,1,1341.31,Africa,2025-07-02 20:00:33
ORD00386,Headphones,214.73,1,214.73,Asia,2024-11-28 20:00:33
ORD00427,Headphones,88.22,1,88.22,Africa,2024-10-02 20:00:33
ORD00447,Smartphone,259.84,1,259.84,Asia,2025-04-16 20:00:33
ORD00450,Mouse,439.48,4,1757.92,Europe,2025-03-17 20:00:33
ORD00480,Mouse,765.68,5,3828.4,North America,2024-10-01 20:00:33
ORD00521,Headphones,198.37,2,396.74,Africa,2024-12-07 20:00:33
ORD00575,Keyboard,641.01,3,1923.03,Asia,2024-08-26 20:00:33
ORD00617,Laptop,1327.53,2,2655.06,North America,2025-05-04 20:00:33
ORD00688,Smartphone,161.93,3,485.79,Africa,2024-09-01 20:00:33
ORD00689,Laptop,383.98,1,383.98,North America,2025-06-13 20:00:33
ORD00735,Mouse,154.57,2,309.14,South America,2025-05-16 20:00:33
ORD00739,Keyboard,1261.85,3,3785.55,Europe,2024-12-17 20:00:33
ORD00765,Tablet,994.51,2,1989.02,North America,2024-10-04 20:00:33
ORD00779,Laptop,734.82,1,734.82,North America,2025-06-15 20:00:33
ORD00789,Keyboard,723.21,1,723.21,Africa,2024-11-24 20:00:33
ORD00805,Laptop,54.32,1,54.32,South America,2024-07-27 20:00:33
ORD00808,Laptop,246.65,3,739.95,Europe,2024-09-29 20:00:33
ORD00858,Laptop,1053.16,1,1053.16,South America,2024-12-23 20:00:33
ORD00948,Smartphone,91.59,4,366.36,Europe,2025-03-07 20:00:33
ORD00967,Monitor,998.22,5,4991.1,Europe,2025-03-06 20:00:33
ORD00119,Mouse,168.64,2,337.28,South America,2024-11-08 20:00:33
ORD00124,Tablet,450.39,5,2251.95,South America,2024-09-18 20:00:33
ORD00143,Headphones,1271.01,5,6355.05,Europe,2024-12-13 20:00:33
ORD00147,Mouse,267.1,1,267.1,Africa,2024-12-11 20:00:33
ORD00183,Tablet,1280.91,5,6404.55,Asia,2024-12-12 20:00:33
ORD00193,Keyboard,1312.11,3,3936.33,Asia,2024-09-27 20:00:33
ORD00196,Laptop,232.31,2,464.62,North America,2024-10-09 20:00:33
ORD00251,Tablet,1366.14,5,6830.7,Asia,2024-08-09 20:00:33
ORD00323,Smartphone,500.58,5,2502.9,North America,2024-10-09 20:00:33
ORD00368,Monitor,872.03,3,2616.09,South America,2025-04-19 20:00:33
ORD00373,Keyboard,728.56,2,1457.12,Asia,2025-02-16 20:00:33
ORD00444,Tablet,612.02,1,612.02,Africa,2024-12-02 20:00:33
ORD00518,Tablet,474.48,2,948.96,North America,2025-02-08 20:00:33
ORD00539,Monitor,1331.15,1,1331.15,Africa,2024-11-15 20:00:33
ORD00582,Tablet,692.17,4,2768.68,North America,2025-01-19 20:00:33
ORD00607,Smartphone,827.74,5,4138.7,Africa,2024-12-31 20:00:33
ORD00678,Mouse,1199.18,4,4796.72,Europe,2025-03-31 20:00:33
ORD00708,Mouse,232.31,3,696.93,South America,2025-04-12 20:00:33
ORD00726,Mouse,934.22,4,3736.88,Africa,2024-12-25 20:00:33
ORD00738,Smartphone,351.64,4,1406.56,Asia,2024-09-30 20:00:33
ORD00741,Mouse,1291.29,3,3873.87,Asia,2025-05-11 20:00:33
ORD00748,Tablet,452.09,2,904.18,Africa,2025-03-04 20:00:33
ORD00787,Keyboard,89.37,4,357.48,Europe,2025-04-07 20:00:33
ORD00835,Laptop,389.35,5,1946.75,South America,2025-06-10 20:00:33
ORD00854,Tablet,92.5,3,277.5,South America,2024-07-28 20:00:33
ORD00879,Smartphone,304.03,1,304.03,Europe,2024-12-02 20:00:33
ORD00890,Monitor,818.63,4,3274.52,South America,2025-01-15 20:00:33
ORD00071,Smartphone,115.25,3,345.75,Europe,2024-10-05 20:00:33
ORD00072,Mouse,1100.21,5,5501.05,Europe,2025-04-26 20:00:33
ORD00084,Keyboard,1244.15,3,3732.45,North America,2024-12-07 20:00:33
ORD00123,Tablet,299.69,3,899.07,South America,2024-11-13 20:00:33
ORD00126,Monitor,1456.66,4,5826.64,Africa,2025-05-22 20:00:33
ORD00191,Laptop,79.72,2,159.44,North America,2024-12-09 20:00:33
ORD00215,Monitor,455.91,2,911.82,South America,2024-12-14 20:00:33
ORD00243,Tablet,220.03,2,440.06,Asia,2025-04-18 20:00:33
ORD00309,Headphones,1085.99,1,1085.99,Asia,2025-02-15 20:00:33
ORD00337,Tablet,149.12,2,298.24,Europe,2024-11-27 20:00:33
ORD00394,Mouse,86.35,1,86.35,Africa,2024-10-19 20:00:33
ORD00411,Laptop,772.78,1,772.78,Europe,2024-12-07 20:00:33
ORD00451,Laptop,504.08,2,1008.16,Asia,2025-03-27 20:00:33
ORD00473,Tablet,281.49,1,281.49,North America,2025-01-25 20:00:33
ORD00489,Laptop,765.99,5,3829.95,North America,2024-10-03 20:00:33
ORD00493,Mouse,1171.46,5,5857.3,Europe,2025-03-27 20:00:33
ORD00494,Monitor,207.85,5,1039.25,Europe,2024-10-02 20:00:33
ORD00509,Keyboard,359.05,1,359.05,Europe,2024-12-30 20:00:33
ORD00545,Headphones,1305.01,1,1305.01,Asia,2024-08-02 20:00:33
ORD00552,Headphones,223.51,4,894.04,Africa,2025-06-21 20:00:33
ORD00562,Smartphone,510.47,4,2041.88,North America,2024-10-03 20:00:33
ORD00576,Headphones,1406.88,2,2813.76,Africa,2024-09-22 20:00:33
ORD00588,Smartphone,299.32,3,897.96,Africa,2024-12-12 20:00:33
ORD00596,Monitor,264.0,1,264.0,Africa,2025-02-18 20:00:33
ORD00622,Tablet,1165.38,4,4661.52,South America,2024-09-08 20:00:33
ORD00659,Mouse,716.73,3,2150.19,North America,2024-10-03 20:00:33
ORD00771,Monitor,1039.57,5,5197.85,Asia,2024-12-27 20:00:33
ORD00823,Laptop,1450.26,2,2900.52,Asia,2025-04-19 20:00:33
ORD00844,Laptop,849.54,4,3398.16,North America,2025-04-16 20:00:33
ORD00857,Tablet,542.35,1,542.35,Africa,2025-03-04 20:00:33
ORD00960,Monitor,953.49,3,2860.47,North America,2025-01-31 20:00:33
ORD00989,Headphones,1108.53,3,3325.59,North America,2024-12-25 20:00:33
ORD00997,Mouse,1402.34,4,5609.36,Asia,2025-01-13 20:00:33
ORD00016,Keyboard,998.5,5,4992.5,South America,2024-08-13 20:00:33
ORD00023,Laptop,672.06,4,2688.24,Europe,2024-07-07 20:00:33
ORD00142,Keyboard,1335.51,1,1335.51,Asia,2024-10-22 20:00:33
ORD00188,Laptop,1079.32,5,5396.6,South America,2024-11-06 20:00:33
ORD00339,Mouse,606.75,4,2427.0,North America,2025-05-14 20:00:33
ORD00346,Monitor,1337.57,3,4012.71,South America,2024-09-02 20:00:33
ORD00387,Laptop,397.74,5,1988.7,South America,2024-08-20 20:00:33
ORD00436,Mouse,1102.59,5,5512.95,Asia,2024-12-20 20:00:33
ORD00439,Monitor,671.25,3,2013.75,Europe,2025-02-06 20:00:33
ORD00462,Laptop,456.6,3,1369.8,Asia,2024-11-18 20:00:33
